framecount,timestamp,speed,angle,dir
733,20240820_161401241313,59,-92,733.png
734,20240820_161401274647,59,-92,734.png
735,20240820_161401308815,59,-91,735.png
736,20240820_161401342028,59,-89,736.png
737,20240820_161401375670,59,-84,737.png
738,20240820_161401439500,59,-67,738.png
739,20240820_161401473237,59,-53,739.png
740,20240820_161401506668,59,-13,740.png
741,20240820_161401540455,59,0,741.png
742,20240820_161401573964,59,0,742.png
743,20240820_161401608590,59,0,743.png
744,20240820_161401641947,59,0,744.png
745,20240820_161401674787,59,0,745.png
746,20240820_161401708857,59,-20,746.png
747,20240820_161401741979,59,-35,747.png
748,20240820_161401775712,59,-51,748.png
749,20240820_161401809681,59,-67,749.png
750,20240820_161401843307,59,-67,750.png
751,20240820_161401876697,59,-72,751.png
752,20240820_161401910248,59,-100,752.png
753,20240820_161401943410,59,-100,753.png
754,20240820_161401976981,59,-100,754.png
755,20240820_161402010640,59,-100,755.png
756,20240820_161402044333,59,-100,756.png
757,20240820_161402077723,59,-100,757.png
758,20240820_161402114462,59,-100,758.png
759,20240820_161402148492,59,-26,759.png
760,20240820_161402182511,59,-26,760.png
761,20240820_161402221104,59,-27,761.png
762,20240820_161402255479,59,-27,762.png
763,20240820_161402288316,59,-30,763.png
764,20240820_161402322162,59,-66,764.png
765,20240820_161402355532,59,-84,765.png
766,20240820_161402389475,59,-100,766.png
767,20240820_161402422953,59,-100,767.png
768,20240820_161402456818,59,-100,768.png
769,20240820_161402490243,59,-100,769.png
770,20240820_161402524033,59,-100,770.png
771,20240820_161402557695,59,-100,771.png
772,20240820_161402590997,59,-100,772.png
773,20240820_161402624748,59,-88,773.png
774,20240820_161402658234,59,-65,774.png
775,20240820_161402694145,59,0,775.png
776,20240820_161402727297,59,0,776.png
777,20240820_161402761095,59,0,777.png
778,20240820_161402794942,59,0,778.png
779,20240820_161402828689,59,0,779.png
780,20240820_161402862587,59,0,780.png
781,20240820_161402896744,59,0,781.png
782,20240820_161402929928,59,17,782.png
783,20240820_161402963720,59,37,783.png
784,20240820_161402997136,59,56,784.png
785,20240820_161403039735,59,99,785.png
786,20240820_161403072985,59,99,786.png
787,20240820_161403106536,59,99,787.png
788,20240820_161403140753,59,99,788.png
789,20240820_161403180196,59,99,789.png
790,20240820_161403213638,59,99,790.png
791,20240820_161403246753,59,99,791.png
792,20240820_161403280420,59,99,792.png
793,20240820_161403325493,59,99,793.png
794,20240820_161403358887,59,99,794.png
795,20240820_161403391904,59,99,795.png
796,20240820_161403425541,59,99,796.png
797,20240820_161403467608,59,99,797.png
798,20240820_161403500978,59,59,798.png
799,20240820_161403534859,59,37,799.png
800,20240820_161403568794,59,35,800.png
801,20240820_161403602531,59,36,801.png
802,20240820_161403636112,59,35,802.png
803,20240820_161403669554,59,41,803.png
804,20240820_161403703262,59,80,804.png
805,20240820_161403736607,59,88,805.png
806,20240820_161403770240,59,85,806.png
807,20240820_161403804101,59,69,807.png
808,20240820_161403837396,59,0,808.png
809,20240820_161403870865,59,0,809.png
810,20240820_161403904394,59,0,810.png
811,20240820_161403943339,59,0,811.png
812,20240820_161403977041,59,0,812.png
813,20240820_161404010661,59,0,813.png
814,20240820_161404043830,59,0,814.png
815,20240820_161404077676,59,0,815.png
816,20240820_161404111077,59,0,816.png
817,20240820_161404145135,59,0,817.png
818,20240820_161404179068,59,0,818.png
819,20240820_161404212866,59,0,819.png
820,20240820_161404246410,59,35,820.png
821,20240820_161404280284,59,47,821.png
822,20240820_161404316760,59,74,822.png
823,20240820_161404350512,59,89,823.png
824,20240820_161404383996,59,92,824.png
825,20240820_161404420196,59,94,825.png
826,20240820_161404453795,59,93,826.png
827,20240820_161404490949,59,93,827.png
828,20240820_161404520711,59,92,828.png
829,20240820_161404553859,59,92,829.png
830,20240820_161404588408,59,92,830.png
831,20240820_161404621231,59,96,831.png
832,20240820_161404655230,59,97,832.png
833,20240820_161404688383,59,96,833.png
834,20240820_161404722600,59,90,834.png
835,20240820_161404755836,59,90,835.png
836,20240820_161404789819,59,85,836.png
837,20240820_161404823520,59,60,837.png
838,20240820_161404857327,59,45,838.png
839,20240820_161404890841,59,31,839.png
840,20240820_161404924364,59,0,840.png
841,20240820_161404957740,59,0,841.png
842,20240820_161404992945,59,0,842.png
843,20240820_161405026858,59,0,843.png
844,20240820_161405060745,59,0,844.png
845,20240820_161405094314,59,0,845.png
846,20240820_161405127922,59,0,846.png
847,20240820_161405161279,59,27,847.png
848,20240820_161405195202,59,63,848.png
849,20240820_161405228898,59,69,849.png
850,20240820_161405262092,59,70,850.png
851,20240820_161405295840,59,73,851.png
852,20240820_161405329360,59,76,852.png
853,20240820_161405363029,59,79,853.png
854,20240820_161405396543,59,79,854.png
855,20240820_161405430334,59,81,855.png
856,20240820_161405464529,59,83,856.png
857,20240820_161405497841,59,83,857.png
858,20240820_161405531433,59,83,858.png
859,20240820_161405564937,59,84,859.png
860,20240820_161405598758,59,88,860.png
861,20240820_161405632562,59,88,861.png
862,20240820_161405665932,59,88,862.png
863,20240820_161405702777,59,89,863.png
864,20240820_161405736566,59,89,864.png
865,20240820_161405770189,59,89,865.png
866,20240820_161405804121,59,88,866.png
867,20240820_161405837503,59,82,867.png
868,20240820_161405871506,59,51,868.png
869,20240820_161405905237,59,26,869.png
870,20240820_161405938839,59,25,870.png
871,20240820_161405972788,59,23,871.png
872,20240820_161406006018,59,3,872.png
873,20240820_161406039427,59,1,873.png
874,20240820_161406073078,59,0,874.png
875,20240820_161406106520,59,0,875.png
876,20240820_161406140689,59,0,876.png
877,20240820_161406174292,59,0,877.png
878,20240820_161406211975,59,0,878.png
879,20240820_161406245913,59,0,879.png
880,20240820_161406279460,59,0,880.png
881,20240820_161406312910,59,0,881.png
882,20240820_161406348327,59,24,882.png
883,20240820_161406382279,59,41,883.png
884,20240820_161406415235,59,57,884.png
885,20240820_161406448905,59,64,885.png
886,20240820_161406483232,59,68,886.png
887,20240820_161406516291,59,72,887.png
888,20240820_161406555940,59,72,888.png
889,20240820_161406589082,59,71,889.png
890,20240820_161406622461,59,70,890.png
891,20240820_161406656467,59,69,891.png
892,20240820_161406689920,59,66,892.png
893,20240820_161406724278,59,53,893.png
894,20240820_161406757862,59,48,894.png
895,20240820_161406791708,59,22,895.png
896,20240820_161406824553,59,0,896.png
897,20240820_161406858517,59,0,897.png
898,20240820_161406891715,59,0,898.png
899,20240820_161406925697,59,0,899.png
900,20240820_161406959039,59,0,900.png
901,20240820_161406992620,59,0,901.png
902,20240820_161407026748,59,0,902.png
903,20240820_161407080184,59,6,903.png
904,20240820_161407105255,59,8,904.png
905,20240820_161407127112,59,9,905.png
906,20240820_161407161231,59,10,906.png
907,20240820_161407194996,59,12,907.png
908,20240820_161407227863,59,27,908.png
909,20240820_161407262146,59,35,909.png
910,20240820_161407295643,59,39,910.png
911,20240820_161407329065,59,42,911.png
912,20240820_161407362419,59,45,912.png
913,20240820_161407395730,59,47,913.png
914,20240820_161407437174,59,48,914.png
915,20240820_161407470535,59,49,915.png
916,20240820_161407503944,59,47,916.png
917,20240820_161407537544,59,44,917.png
918,20240820_161407571524,59,42,918.png
919,20240820_161407604785,59,42,919.png
920,20240820_161407638476,59,41,920.png
921,20240820_161407672149,59,34,921.png
922,20240820_161407705414,59,34,922.png
923,20240820_161407739089,59,33,923.png
924,20240820_161407773232,59,28,924.png
925,20240820_161407806251,59,20,925.png
926,20240820_161407840093,59,16,926.png
927,20240820_161407874639,59,14,927.png
928,20240820_161407912852,59,6,928.png
929,20240820_161407946653,59,5,929.png
930,20240820_161407979880,59,5,930.png
931,20240820_161408014628,59,5,931.png
932,20240820_161408049738,59,5,932.png
933,20240820_161408081390,59,6,933.png
934,20240820_161408114746,59,6,934.png
935,20240820_161408148899,59,8,935.png
936,20240820_161408181905,59,8,936.png
937,20240820_161408220368,59,8,937.png
938,20240820_161408260611,59,8,938.png
939,20240820_161408294892,59,9,939.png
940,20240820_161408328352,59,14,940.png
941,20240820_161408362157,59,21,941.png
942,20240820_161408395514,59,23,942.png
943,20240820_161408429419,59,24,943.png
944,20240820_161408463086,59,24,944.png
945,20240820_161408497051,59,24,945.png
946,20240820_161408530166,59,25,946.png
947,20240820_161408563534,59,25,947.png
948,20240820_161408597497,59,25,948.png
949,20240820_161408631287,59,29,949.png
950,20240820_161408665344,59,29,950.png
951,20240820_161408698685,59,29,951.png
952,20240820_161408737831,59,29,952.png
953,20240820_161408771646,59,28,953.png
954,20240820_161408805077,59,27,954.png
955,20240820_161408839046,59,25,955.png
956,20240820_161408872243,59,3,956.png
957,20240820_161408914890,59,0,957.png
958,20240820_161408948494,59,0,958.png
959,20240820_161408982686,59,0,959.png
960,20240820_161409016007,59,0,960.png
961,20240820_161409049943,59,0,961.png
962,20240820_161409084150,59,0,962.png
963,20240820_161409117058,59,0,963.png
964,20240820_161409150700,59,0,964.png
965,20240820_161409184313,59,0,965.png
966,20240820_161409218159,59,0,966.png
967,20240820_161409251623,59,0,967.png
968,20240820_161409285893,59,0,968.png
969,20240820_161409318759,59,0,969.png
970,20240820_161409352700,59,0,970.png
971,20240820_161409385960,59,0,971.png
972,20240820_161409419790,59,0,972.png
973,20240820_161409453041,59,0,973.png
974,20240820_161409486890,59,0,974.png
975,20240820_161409520320,59,0,975.png
976,20240820_161409554447,59,0,976.png
977,20240820_161409587881,59,0,977.png
978,20240820_161409621814,59,0,978.png
979,20240820_161409655318,59,0,979.png
980,20240820_161409688536,59,0,980.png
981,20240820_161409721963,59,0,981.png
982,20240820_161409755946,59,0,982.png
983,20240820_161409789224,59,0,983.png
984,20240820_161409823097,59,0,984.png
985,20240820_161409856744,59,0,985.png
986,20240820_161409890266,59,0,986.png
987,20240820_161409923817,59,0,987.png
988,20240820_161409957051,59,0,988.png
989,20240820_161409990716,59,4,989.png
990,20240820_161410024526,59,6,990.png
991,20240820_161410058191,59,6,991.png
992,20240820_161410092160,59,8,992.png
993,20240820_161410125526,59,17,993.png
994,20240820_161410159488,59,24,994.png
995,20240820_161410192939,59,27,995.png
996,20240820_161410226780,59,32,996.png
997,20240820_161410260182,59,33,997.png
998,20240820_161410293205,59,33,998.png
999,20240820_161410326834,59,33,999.png
1000,20240820_161410360358,59,33,1000.png
1001,20240820_161410405479,59,32,1001.png
1002,20240820_161410440455,59,31,1002.png
1003,20240820_161410473246,59,30,1003.png
1004,20240820_161410506882,59,28,1004.png
1005,20240820_161410540009,59,27,1005.png
1006,20240820_161410573706,59,25,1006.png
1007,20240820_161410607197,59,20,1007.png
1008,20240820_161410641080,59,19,1008.png
1009,20240820_161410674693,59,19,1009.png
1010,20240820_161410708548,59,21,1010.png
1011,20240820_161410741957,59,21,1011.png
1012,20240820_161410776846,59,20,1012.png
1013,20240820_161410813839,59,9,1013.png
1014,20240820_161410842848,59,0,1014.png
1015,20240820_161410876179,59,0,1015.png
1016,20240820_161410909675,59,0,1016.png
1017,20240820_161410943160,59,0,1017.png
1018,20240820_161410976798,59,0,1018.png
1019,20240820_161411010533,59,0,1019.png
1020,20240820_161411050429,59,0,1020.png
1021,20240820_161411083888,59,0,1021.png
1022,20240820_161411117655,59,0,1022.png
1023,20240820_161411151245,59,0,1023.png
1024,20240820_161411184726,59,0,1024.png
1025,20240820_161411217943,59,0,1025.png
1026,20240820_161411251306,59,0,1026.png
1027,20240820_161411285154,59,0,1027.png
1028,20240820_161411318908,59,0,1028.png
1029,20240820_161411352938,59,0,1029.png
1030,20240820_161411386126,59,0,1030.png
1031,20240820_161411419769,59,0,1031.png
1032,20240820_161411453524,59,1,1032.png
1033,20240820_161411487196,59,3,1033.png
1034,20240820_161411521056,59,4,1034.png
1035,20240820_161411554609,59,3,1035.png
1036,20240820_161411588207,59,4,1036.png
1037,20240820_161411621705,59,3,1037.png
1038,20240820_161411655231,59,3,1038.png
1039,20240820_161411688642,59,2,1039.png
1040,20240820_161411728744,59,2,1040.png
1041,20240820_161411762624,59,3,1041.png
1042,20240820_161411796226,59,3,1042.png
1043,20240820_161411833025,59,4,1043.png
1044,20240820_161411863274,59,4,1044.png
1045,20240820_161411896617,59,4,1045.png
1046,20240820_161411930157,59,5,1046.png
1047,20240820_161411964177,59,5,1047.png
1048,20240820_161411997355,59,5,1048.png
1049,20240820_161412031732,59,6,1049.png
1050,20240820_161412065754,59,6,1050.png
1051,20240820_161412100169,59,6,1051.png
1052,20240820_161412133259,59,9,1052.png
1053,20240820_161412167249,59,10,1053.png
1054,20240820_161412200464,59,10,1054.png
1055,20240820_161412236858,59,10,1055.png
1056,20240820_161412270177,59,10,1056.png
1057,20240820_161412303733,59,10,1057.png
1058,20240820_161412337384,59,10,1058.png
1059,20240820_161412371249,59,10,1059.png
1060,20240820_161412404674,59,10,1060.png
1061,20240820_161412438159,59,10,1061.png
1062,20240820_161412471943,59,10,1062.png
1063,20240820_161412505368,59,10,1063.png
1064,20240820_161412538926,59,10,1064.png
1065,20240820_161412572544,59,10,1065.png
1066,20240820_161412606197,59,10,1066.png
1067,20240820_161412640367,59,10,1067.png
1068,20240820_161412673613,59,10,1068.png
1069,20240820_161412707013,59,10,1069.png
1070,20240820_161412741311,59,10,1070.png
1071,20240820_161412774536,59,10,1071.png
1072,20240820_161412808319,59,10,1072.png
1073,20240820_161412841791,59,10,1073.png
1074,20240820_161412875520,59,10,1074.png
1075,20240820_161412909572,59,10,1075.png
1076,20240820_161412943828,59,9,1076.png
1077,20240820_161412977180,59,9,1077.png
1078,20240820_161413010941,59,9,1078.png
1079,20240820_161413043935,59,9,1079.png
1080,20240820_161413078177,59,9,1080.png
1081,20240820_161413111968,59,9,1081.png
1082,20240820_161413145484,59,9,1082.png
1083,20240820_161413181124,59,9,1083.png
1084,20240820_161413214862,59,9,1084.png
1085,20240820_161413248425,59,9,1085.png
1086,20240820_161413281864,59,9,1086.png
1087,20240820_161413316149,59,9,1087.png
1088,20240820_161413349425,59,9,1088.png
1089,20240820_161413383836,59,9,1089.png
1090,20240820_161413417327,59,9,1090.png
1091,20240820_161413450990,59,9,1091.png
1092,20240820_161413484313,59,9,1092.png
1093,20240820_161413518073,59,9,1093.png
1094,20240820_161413552200,59,9,1094.png
1095,20240820_161413585499,59,9,1095.png
1096,20240820_161413623078,59,9,1096.png
1097,20240820_161413656794,59,10,1097.png
1098,20240820_161413690152,59,10,1098.png
1099,20240820_161413723619,59,10,1099.png
1100,20240820_161413757184,59,10,1100.png
1101,20240820_161413790721,59,11,1101.png
1102,20240820_161413824520,59,12,1102.png
1103,20240820_161413857869,59,13,1103.png
1104,20240820_161413891481,59,16,1104.png
1105,20240820_161413926838,59,19,1105.png
1106,20240820_161413960280,59,22,1106.png
1107,20240820_161413994000,59,32,1107.png
1108,20240820_161414028005,59,47,1108.png
1109,20240820_161414070439,59,52,1109.png
1110,20240820_161414095584,59,53,1110.png
1111,20240820_161414128650,59,53,1111.png
1112,20240820_161414188086,59,56,1112.png
1113,20240820_161414200451,59,58,1113.png
1114,20240820_161414229594,59,58,1114.png
1115,20240820_161414263319,59,58,1115.png
1116,20240820_161414296675,59,58,1116.png
1117,20240820_161414330289,59,58,1117.png
1118,20240820_161414363994,59,57,1118.png
1119,20240820_161414397659,59,49,1119.png
1120,20240820_161414431592,59,45,1120.png
1121,20240820_161414464938,59,44,1121.png
1122,20240820_161414498073,59,38,1122.png
1123,20240820_161414532136,59,10,1123.png
1124,20240820_161414565823,59,0,1124.png
1125,20240820_161414598955,59,0,1125.png
1126,20240820_161414632159,59,0,1126.png
1127,20240820_161414674038,59,0,1127.png
1128,20240820_161414707448,59,0,1128.png
1129,20240820_161414741507,59,1,1129.png
1130,20240820_161414774688,59,1,1130.png
1131,20240820_161414808820,59,6,1131.png
1132,20240820_161414841992,59,22,1132.png
1133,20240820_161414875587,59,39,1133.png
1134,20240820_161414909246,59,49,1134.png
1135,20240820_161414943560,59,56,1135.png
1136,20240820_161414978374,59,59,1136.png
1137,20240820_161415012232,59,73,1137.png
1138,20240820_161415045727,59,83,1138.png
1139,20240820_161415079412,59,83,1139.png
1140,20240820_161415112598,59,83,1140.png
1141,20240820_161415146252,59,83,1141.png
1142,20240820_161415179704,59,83,1142.png
1143,20240820_161415213734,59,83,1143.png
1144,20240820_161415247465,59,81,1144.png
1145,20240820_161415280667,59,77,1145.png
1146,20240820_161415314270,59,75,1146.png
1147,20240820_161415347717,59,76,1147.png
1148,20240820_161415381436,59,79,1148.png
1149,20240820_161415415051,59,81,1149.png
1150,20240820_161415448667,59,81,1150.png
1151,20240820_161415482277,59,81,1151.png
1152,20240820_161415549046,59,81,1152.png
1153,20240820_161415582456,59,81,1153.png
1154,20240820_161415615692,59,70,1154.png
1155,20240820_161415649756,59,5,1155.png
1156,20240820_161415683214,59,0,1156.png
1157,20240820_161415717383,59,0,1157.png
1158,20240820_161415750644,59,0,1158.png
1159,20240820_161415784041,59,0,1159.png
1160,20240820_161415817683,59,1,1160.png
1161,20240820_161415852615,59,27,1161.png
1162,20240820_161415885950,59,38,1162.png
1163,20240820_161415920219,59,39,1163.png
1164,20240820_161415954100,59,39,1164.png
1165,20240820_161415987450,59,39,1165.png
1166,20240820_161416020660,59,43,1166.png
1167,20240820_161416055129,59,49,1167.png
1168,20240820_161416087876,59,61,1168.png
1169,20240820_161416122677,59,78,1169.png
1170,20240820_161416156267,59,81,1170.png
1171,20240820_161416189839,59,81,1171.png
1172,20240820_161416223600,59,80,1172.png
1173,20240820_161416257097,59,80,1173.png
1174,20240820_161416290327,59,79,1174.png
1175,20240820_161416323817,59,74,1175.png
1176,20240820_161416357351,59,74,1176.png
1177,20240820_161416391732,59,75,1177.png
1178,20240820_161416424849,59,76,1178.png
1179,20240820_161416458191,59,77,1179.png
1180,20240820_161416491972,59,76,1180.png
1181,20240820_161416525966,59,69,1181.png
1182,20240820_161416559182,59,12,1182.png
1183,20240820_161416592609,59,0,1183.png
1184,20240820_161416626471,59,0,1184.png
1185,20240820_161416659605,59,0,1185.png
1186,20240820_161416693006,59,0,1186.png
1187,20240820_161416726568,59,0,1187.png
1188,20240820_161416761741,59,0,1188.png
1189,20240820_161416795795,59,35,1189.png
1190,20240820_161416829393,59,49,1190.png
1191,20240820_161416862713,59,55,1191.png
1192,20240820_161416896442,59,58,1192.png
1193,20240820_161416934063,59,60,1193.png
1194,20240820_161416968959,59,74,1194.png
1195,20240820_161417001708,59,78,1195.png
1196,20240820_161417035799,59,78,1196.png
1197,20240820_161417069417,59,78,1197.png
1198,20240820_161417103389,59,77,1198.png
1199,20240820_161417136832,59,76,1199.png
1200,20240820_161417170767,59,75,1200.png
1201,20240820_161417204246,59,75,1201.png
1202,20240820_161417238518,59,75,1202.png
1203,20240820_161417271523,59,75,1203.png
1204,20240820_161417304953,59,75,1204.png
1205,20240820_161417338410,59,75,1205.png
1206,20240820_161417373902,59,75,1206.png
1207,20240820_161417407501,59,75,1207.png
1208,20240820_161417441145,59,75,1208.png
1209,20240820_161417474808,59,73,1209.png
1210,20240820_161417508243,59,64,1210.png
1211,20240820_161417542346,59,65,1211.png
1212,20240820_161417575451,59,65,1212.png
1213,20240820_161417609379,59,61,1213.png
1214,20240820_161417642851,59,58,1214.png
1215,20240820_161417676371,59,58,1215.png
1216,20240820_161417710187,59,58,1216.png
1217,20240820_161417743910,59,58,1217.png
1218,20240820_161417776912,59,58,1218.png
1219,20240820_161417810744,59,45,1219.png
1220,20240820_161417844603,59,16,1220.png
1221,20240820_161417878349,59,16,1221.png
1222,20240820_161417911812,59,16,1222.png
1223,20240820_161417982339,59,9,1223.png
1224,20240820_161418016044,59,5,1224.png
1225,20240820_161418050349,59,5,1225.png
1226,20240820_161418083650,59,4,1226.png
1227,20240820_161418117323,59,0,1227.png
1228,20240820_161418151346,59,0,1228.png
1229,20240820_161418184721,59,0,1229.png
1230,20240820_161418218245,59,0,1230.png
1231,20240820_161418254347,59,4,1231.png
1232,20240820_161418287984,59,5,1232.png
1233,20240820_161418321536,59,25,1233.png
1234,20240820_161418355234,59,37,1234.png
1235,20240820_161418392006,59,53,1235.png
1236,20240820_161418425268,59,54,1236.png
1237,20240820_161418458872,59,54,1237.png
1238,20240820_161418493354,59,52,1238.png
1239,20240820_161418526262,59,43,1239.png
1240,20240820_161418559465,59,29,1240.png
1241,20240820_161418592921,59,0,1241.png
1242,20240820_161418626419,59,0,1242.png
1243,20240820_161418661056,59,0,1243.png
1244,20240820_161418693965,59,0,1244.png
1245,20240820_161418730297,59,0,1245.png
1246,20240820_161418763749,59,0,1246.png
1247,20240820_161418798165,59,0,1247.png
1248,20240820_161418831378,59,0,1248.png
1249,20240820_161418864906,59,0,1249.png
1250,20240820_161418898287,59,0,1250.png
1251,20240820_161418932045,59,0,1251.png
1252,20240820_161418965387,59,0,1252.png
1253,20240820_161418999111,59,0,1253.png
1254,20240820_161419039423,59,0,1254.png
1255,20240820_161419073176,59,0,1255.png
1256,20240820_161419106640,59,0,1256.png
1257,20240820_161419140625,59,0,1257.png
1258,20240820_161419176565,59,0,1258.png
1259,20240820_161419210007,59,0,1259.png
1260,20240820_161419243420,59,0,1260.png
1261,20240820_161419277719,59,0,1261.png
1262,20240820_161419311447,59,0,1262.png
1263,20240820_161419344891,59,0,1263.png
1264,20240820_161419414692,59,0,1264.png
1265,20240820_161419448254,59,0,1265.png
1266,20240820_161419481506,59,0,1266.png
1267,20240820_161419515618,59,0,1267.png
1268,20240820_161419549103,59,0,1268.png
1269,20240820_161419582587,59,0,1269.png
1270,20240820_161419616219,59,0,1270.png
1271,20240820_161419649548,59,0,1271.png
1272,20240820_161419683370,59,0,1272.png
1273,20240820_161419716783,59,0,1273.png
1274,20240820_161419750006,59,0,1274.png
1275,20240820_161419783759,59,0,1275.png
1276,20240820_161419817227,59,0,1276.png
1277,20240820_161419852513,59,0,1277.png
1278,20240820_161419886007,59,0,1278.png
1279,20240820_161419919682,59,-8,1279.png
1280,20240820_161419953454,59,-15,1280.png
1281,20240820_161419986849,59,-49,1281.png
1282,20240820_161420023387,59,-67,1282.png
1283,20240820_161420057003,59,-70,1283.png
1284,20240820_161420090844,59,-70,1284.png
1285,20240820_161420123896,59,-70,1285.png
1286,20240820_161420157968,59,-70,1286.png
1287,20240820_161420191512,59,-70,1287.png
1288,20240820_161420224569,59,-70,1288.png
1289,20240820_161420258454,59,-70,1289.png
1290,20240820_161420291557,59,-69,1290.png
1291,20240820_161420325230,59,-67,1291.png
1292,20240820_161420367367,59,-60,1292.png
1293,20240820_161420400608,59,0,1293.png
1294,20240820_161420433933,59,0,1294.png
1295,20240820_161420467924,59,0,1295.png
1296,20240820_161420501756,59,0,1296.png
1297,20240820_161420534716,59,0,1297.png
1298,20240820_161420568610,59,0,1298.png
1299,20240820_161420601655,59,0,1299.png
1300,20240820_161420635876,59,-19,1300.png
1301,20240820_161420669279,59,-32,1301.png
1302,20240820_161420702470,59,-69,1302.png
1303,20240820_161420756227,59,-91,1303.png
1304,20240820_161420770919,59,-96,1304.png
1305,20240820_161420804067,59,-96,1305.png
1306,20240820_161420837624,59,-93,1306.png
1307,20240820_161420871763,59,-87,1307.png
1308,20240820_161420904827,59,-49,1308.png
1309,20240820_161420939650,59,-2,1309.png
1310,20240820_161420973175,59,0,1310.png
1311,20240820_161421006574,59,0,1311.png
1312,20240820_161421041098,59,0,1312.png
1313,20240820_161421074576,59,0,1313.png
1314,20240820_161421108467,59,0,1314.png
1315,20240820_161421141857,59,0,1315.png
1316,20240820_161421175297,59,0,1316.png
1317,20240820_161421208995,59,0,1317.png
1318,20240820_161421244209,59,0,1318.png
1319,20240820_161421277733,59,0,1319.png
1320,20240820_161421311046,59,0,1320.png
1321,20240820_161421344859,59,-31,1321.png
1322,20240820_161421378461,59,-42,1322.png
1323,20240820_161421411968,59,-44,1323.png
1324,20240820_161421445450,59,-45,1324.png
1325,20240820_161421479266,59,-45,1325.png
1326,20240820_161421513194,59,-41,1326.png
1327,20240820_161421554946,59,-24,1327.png
1328,20240820_161421588617,59,-1,1328.png
1329,20240820_161421622191,59,0,1329.png
1330,20240820_161421655544,59,0,1330.png
1331,20240820_161421702829,59,0,1331.png
1332,20240820_161421735829,59,0,1332.png
1333,20240820_161421769375,59,0,1333.png
1334,20240820_161421803410,59,0,1334.png
1335,20240820_161421844739,59,0,1335.png
1336,20240820_161421878132,59,0,1336.png
1337,20240820_161421911609,59,-38,1337.png
1338,20240820_161421945480,59,-67,1338.png
1339,20240820_161421979125,59,-70,1339.png
1340,20240820_161422013316,59,-68,1340.png
1341,20240820_161422047151,59,-30,1341.png
1342,20240820_161422080183,59,-3,1342.png
1343,20240820_161422114267,59,-2,1343.png
1344,20240820_161422147991,59,0,1344.png
1345,20240820_161422181556,59,0,1345.png
1346,20240820_161422215458,59,0,1346.png
1347,20240820_161422249050,59,0,1347.png
1348,20240820_161422282416,59,0,1348.png
1349,20240820_161422316263,59,-39,1349.png
1350,20240820_161422350395,59,-67,1350.png
1351,20240820_161422383415,59,-70,1351.png
1352,20240820_161422416885,59,-69,1352.png
1353,20240820_161422450451,59,-68,1353.png
1354,20240820_161422488149,59,-69,1354.png
1355,20240820_161422521313,59,-69,1355.png
1356,20240820_161422554968,59,-26,1356.png
1357,20240820_161422589111,59,0,1357.png
1358,20240820_161422621986,59,0,1358.png
1359,20240820_161422655519,59,0,1359.png
1360,20240820_161422689537,59,0,1360.png
1361,20240820_161422723525,59,0,1361.png
1362,20240820_161422756953,59,0,1362.png
1363,20240820_161422790375,59,0,1363.png
1364,20240820_161422824023,59,0,1364.png
1365,20240820_161422857559,59,0,1365.png
1366,20240820_161422892123,59,0,1366.png
1367,20240820_161422925195,59,0,1367.png
1368,20240820_161422958583,59,0,1368.png
1369,20240820_161422992507,59,0,1369.png
1370,20240820_161423026876,59,0,1370.png
1371,20240820_161423075463,59,0,1371.png
1372,20240820_161423093314,59,0,1372.png
1373,20240820_161423127589,59,0,1373.png
1374,20240820_161423165346,59,11,1374.png
1375,20240820_161423198529,59,70,1375.png
1376,20240820_161423232034,59,78,1376.png
1377,20240820_161423265813,59,79,1377.png
1378,20240820_161423302094,59,79,1378.png
1379,20240820_161423335463,59,99,1379.png
1380,20240820_161423369136,59,99,1380.png
1381,20240820_161423402683,59,99,1381.png
1382,20240820_161423438062,59,99,1382.png
1383,20240820_161423471682,59,99,1383.png
1384,20240820_161423505219,59,99,1384.png
1385,20240820_161423538619,59,99,1385.png
1386,20240820_161423572697,59,99,1386.png
1387,20240820_161423606546,59,99,1387.png
1388,20240820_161423640466,59,99,1388.png
1389,20240820_161423673763,59,99,1389.png
1390,20240820_161423707844,59,99,1390.png
1391,20240820_161423741486,59,79,1391.png
1392,20240820_161423774884,59,31,1392.png
1393,20240820_161423808513,59,13,1393.png
1394,20240820_161423842366,59,16,1394.png
1395,20240820_161423875924,59,27,1395.png
1396,20240820_161423910076,59,93,1396.png
1397,20240820_161423943822,59,99,1397.png
1398,20240820_161423977269,59,99,1398.png
1399,20240820_161424010504,59,99,1399.png
1400,20240820_161424044599,59,99,1400.png
1401,20240820_161424078099,59,99,1401.png
1402,20240820_161424111898,59,99,1402.png
1403,20240820_161424145602,59,99,1403.png
1404,20240820_161424178784,59,99,1404.png
1405,20240820_161424212466,59,99,1405.png
1406,20240820_161424280788,59,99,1406.png
1407,20240820_161424315021,59,99,1407.png
1408,20240820_161424348297,59,99,1408.png
1409,20240820_161424382199,59,99,1409.png
1410,20240820_161424415538,59,99,1410.png
1411,20240820_161424448903,59,99,1411.png
1412,20240820_161424482935,59,99,1412.png
1413,20240820_161424516294,59,99,1413.png
1414,20240820_161424549775,59,99,1414.png
1415,20240820_161424584082,59,99,1415.png
1416,20240820_161424616903,59,99,1416.png
1417,20240820_161424651196,59,99,1417.png
1418,20240820_161424685614,59,99,1418.png
1419,20240820_161424719071,59,99,1419.png
