framecount,timestamp,speed,angle,dir
720,20240820_161120774650,59,0,720.png
721,20240820_161120807945,59,0,721.png
722,20240820_161120842941,59,0,722.png
723,20240820_161120876691,59,0,723.png
724,20240820_161120910126,59,0,724.png
725,20240820_161120943807,59,0,725.png
726,20240820_161120977152,59,0,726.png
727,20240820_161121010663,59,0,727.png
728,20240820_161121044758,59,0,728.png
729,20240820_161121078311,59,0,729.png
730,20240820_161121111564,59,0,730.png
731,20240820_161121145686,59,0,731.png
732,20240820_161121181177,59,0,732.png
733,20240820_161121214802,59,0,733.png
734,20240820_161121253607,59,0,734.png
735,20240820_161121287423,59,0,735.png
736,20240820_161121320706,59,0,736.png
737,20240820_161121354337,59,0,737.png
738,20240820_161121387756,59,-22,738.png
739,20240820_161121421950,59,-46,739.png
740,20240820_161121455197,59,-71,740.png
741,20240820_161121489015,59,-82,741.png
742,20240820_161121522487,59,-81,742.png
743,20240820_161121555653,59,-73,743.png
744,20240820_161121589098,59,-67,744.png
745,20240820_161121622558,59,-68,745.png
746,20240820_161121656156,59,-68,746.png
747,20240820_161121689835,59,-63,747.png
748,20240820_161121723771,59,-34,748.png
749,20240820_161121757135,59,0,749.png
750,20240820_161121790892,59,0,750.png
751,20240820_161121824439,59,0,751.png
752,20240820_161121858115,59,0,752.png
753,20240820_161121910490,59,0,753.png
754,20240820_161121944253,59,0,754.png
755,20240820_161121977704,59,0,755.png
756,20240820_161122011300,59,0,756.png
757,20240820_161122045096,59,0,757.png
758,20240820_161122078527,59,0,758.png
759,20240820_161122118493,59,0,759.png
760,20240820_161122151903,59,0,760.png
761,20240820_161122185629,59,0,761.png
762,20240820_161122218923,59,-16,762.png
763,20240820_161122252448,59,-19,763.png
764,20240820_161122286268,59,-18,764.png
765,20240820_161122319741,59,0,765.png
766,20240820_161122353354,59,0,766.png
767,20240820_161122386833,59,0,767.png
768,20240820_161122420497,59,0,768.png
769,20240820_161122453854,59,0,769.png
770,20240820_161122487314,59,0,770.png
771,20240820_161122520827,59,0,771.png
772,20240820_161122554540,59,0,772.png
773,20240820_161122589777,59,0,773.png
774,20240820_161122622413,59,0,774.png
775,20240820_161122656164,59,0,775.png
776,20240820_161122689729,59,0,776.png
777,20240820_161122723435,59,0,777.png
778,20240820_161122756766,59,-14,778.png
779,20240820_161122790766,59,0,779.png
780,20240820_161122827592,59,0,780.png
781,20240820_161122860561,59,0,781.png
782,20240820_161122894341,59,0,782.png
783,20240820_161122928110,59,0,783.png
784,20240820_161122962039,59,0,784.png
785,20240820_161122995676,59,0,785.png
786,20240820_161123029782,59,0,786.png
787,20240820_161123063074,59,0,787.png
788,20240820_161123097494,59,0,788.png
789,20240820_161123132343,59,0,789.png
790,20240820_161123170890,59,-39,790.png
791,20240820_161123206830,59,-92,791.png
792,20240820_161123241664,59,-89,792.png
793,20240820_161123274194,59,0,793.png
794,20240820_161123307546,59,0,794.png
795,20240820_161123343177,59,0,795.png
796,20240820_161123376304,59,0,796.png
797,20240820_161123409855,59,0,797.png
798,20240820_161123443223,59,0,798.png
799,20240820_161123477445,59,0,799.png
800,20240820_161123510336,59,0,800.png
801,20240820_161123546388,59,-76,801.png
802,20240820_161123580174,59,-95,802.png
803,20240820_161123613330,59,-76,803.png
804,20240820_161123646711,59,0,804.png
805,20240820_161123681211,59,0,805.png
806,20240820_161123717495,59,0,806.png
807,20240820_161123751166,59,0,807.png
808,20240820_161123784861,59,0,808.png
809,20240820_161123818096,59,0,809.png
810,20240820_161123851525,59,0,810.png
811,20240820_161123885279,59,0,811.png
812,20240820_161123919384,59,0,812.png
813,20240820_161123953779,59,-100,813.png
814,20240820_161123990659,59,-100,814.png
815,20240820_161124024281,59,-68,815.png
816,20240820_161124065748,59,0,816.png
817,20240820_161124091127,59,0,817.png
818,20240820_161124124816,59,0,818.png
819,20240820_161124158799,59,0,819.png
820,20240820_161124192120,59,0,820.png
821,20240820_161124225706,59,0,821.png
822,20240820_161124259204,59,0,822.png
823,20240820_161124292770,59,0,823.png
824,20240820_161124326197,59,-67,824.png
825,20240820_161124359915,59,-100,825.png
826,20240820_161124396982,59,-100,826.png
827,20240820_161124428508,59,-100,827.png
828,20240820_161124463389,59,-100,828.png
829,20240820_161124496810,59,0,829.png
830,20240820_161124530809,59,0,830.png
831,20240820_161124563731,59,0,831.png
832,20240820_161124597244,59,0,832.png
833,20240820_161124631838,59,0,833.png
834,20240820_161124664904,59,0,834.png
835,20240820_161124698510,59,0,835.png
836,20240820_161124731747,59,0,836.png
837,20240820_161124765238,59,0,837.png
838,20240820_161124798961,59,0,838.png
839,20240820_161124832707,59,0,839.png
840,20240820_161124866652,59,0,840.png
841,20240820_161124901594,59,0,841.png
842,20240820_161124935305,59,0,842.png
843,20240820_161124969133,59,0,843.png
844,20240820_161125003289,59,0,844.png
845,20240820_161125036391,59,0,845.png
846,20240820_161125070701,59,0,846.png
847,20240820_161125104058,59,0,847.png
848,20240820_161125137485,59,0,848.png
849,20240820_161125170927,59,0,849.png
850,20240820_161125204809,59,0,850.png
851,20240820_161125239971,59,0,851.png
852,20240820_161125273940,59,0,852.png
853,20240820_161125307129,59,0,853.png
854,20240820_161125344564,59,0,854.png
855,20240820_161125378061,59,0,855.png
856,20240820_161125411217,59,0,856.png
857,20240820_161125444700,59,0,857.png
858,20240820_161125478350,59,0,858.png
859,20240820_161125512029,59,0,859.png
860,20240820_161125545781,59,0,860.png
861,20240820_161125579587,59,0,861.png
862,20240820_161125613411,59,0,862.png
863,20240820_161125646977,59,0,863.png
864,20240820_161125680511,59,0,864.png
865,20240820_161125714198,59,0,865.png
866,20240820_161125748048,59,0,866.png
867,20240820_161125784556,59,0,867.png
868,20240820_161125817743,59,0,868.png
869,20240820_161125852287,59,0,869.png
870,20240820_161125887867,59,0,870.png
871,20240820_161125921046,59,0,871.png
872,20240820_161125954906,59,0,872.png
873,20240820_161125988362,59,0,873.png
874,20240820_161126022350,59,0,874.png
875,20240820_161126056899,59,0,875.png
876,20240820_161126089806,59,0,876.png
877,20240820_161126123325,59,0,877.png
878,20240820_161126157001,59,0,878.png
879,20240820_161126190859,59,0,879.png
880,20240820_161126225382,59,0,880.png
881,20240820_161126259120,59,0,881.png
882,20240820_161126292860,59,0,882.png
883,20240820_161126326708,59,0,883.png
884,20240820_161126359767,59,0,884.png
885,20240820_161126393433,59,0,885.png
886,20240820_161126427063,59,0,886.png
887,20240820_161126460585,59,0,887.png
888,20240820_161126494472,59,0,888.png
889,20240820_161126528560,59,0,889.png
890,20240820_161126562004,59,0,890.png
891,20240820_161126595418,59,0,891.png
892,20240820_161126628895,59,0,892.png
893,20240820_161126662551,59,0,893.png
894,20240820_161126696323,59,0,894.png
895,20240820_161126729991,59,0,895.png
896,20240820_161126764157,59,0,896.png
897,20240820_161126797116,59,0,897.png
898,20240820_161126830668,59,0,898.png
899,20240820_161126863940,59,-34,899.png
900,20240820_161126897451,59,-83,900.png
901,20240820_161126931042,59,-85,901.png
902,20240820_161126964814,59,-41,902.png
903,20240820_161126998132,59,0,903.png
904,20240820_161127032098,59,0,904.png
905,20240820_161127065766,59,0,905.png
906,20240820_161127098812,59,0,906.png
907,20240820_161127132931,59,0,907.png
908,20240820_161127167268,59,0,908.png
909,20240820_161127203085,59,0,909.png
910,20240820_161127236732,59,0,910.png
911,20240820_161127271108,59,0,911.png
912,20240820_161127309176,59,0,912.png
913,20240820_161127342448,59,0,913.png
914,20240820_161127375892,59,0,914.png
915,20240820_161127409738,59,0,915.png
916,20240820_161127443162,59,0,916.png
917,20240820_161127476545,59,0,917.png
918,20240820_161127510011,59,0,918.png
919,20240820_161127543955,59,0,919.png
920,20240820_161127578002,59,0,920.png
921,20240820_161127611074,59,0,921.png
922,20240820_161127644558,59,0,922.png
923,20240820_161127678637,59,0,923.png
924,20240820_161127711990,59,0,924.png
925,20240820_161127746125,59,0,925.png
926,20240820_161127779138,59,0,926.png
927,20240820_161127812507,59,0,927.png
928,20240820_161127846140,59,0,928.png
929,20240820_161127879606,59,0,929.png
930,20240820_161127913567,59,0,930.png
931,20240820_161127947476,59,0,931.png
932,20240820_161127983800,59,0,932.png
933,20240820_161128023115,59,0,933.png
934,20240820_161128056369,59,0,934.png
935,20240820_161128090626,59,0,935.png
936,20240820_161128124721,59,0,936.png
937,20240820_161128157845,59,0,937.png
938,20240820_161128194594,59,0,938.png
939,20240820_161128228473,59,-2,939.png
940,20240820_161128262055,59,-4,940.png
941,20240820_161128295860,59,-6,941.png
942,20240820_161128329772,59,-6,942.png
943,20240820_161128367645,59,-6,943.png
944,20240820_161128403675,59,-20,944.png
945,20240820_161128437356,59,-51,945.png
946,20240820_161128470637,59,-73,946.png
947,20240820_161128504695,59,-79,947.png
948,20240820_161128537974,59,-79,948.png
949,20240820_161128571659,59,-78,949.png
950,20240820_161128605155,59,-78,950.png
951,20240820_161128638889,59,-78,951.png
952,20240820_161128672797,59,-78,952.png
953,20240820_161128706378,59,-71,953.png
954,20240820_161128740280,59,-65,954.png
955,20240820_161128773617,59,-40,955.png
956,20240820_161128819155,59,0,956.png
957,20240820_161128841543,59,0,957.png
958,20240820_161128874502,59,0,958.png
959,20240820_161128908093,59,0,959.png
960,20240820_161128941763,59,0,960.png
961,20240820_161128975441,59,0,961.png
962,20240820_161129010715,59,0,962.png
963,20240820_161129044505,59,0,963.png
964,20240820_161129077510,59,0,964.png
965,20240820_161129111951,59,-24,965.png
966,20240820_161129145047,59,-51,966.png
967,20240820_161129178571,59,-70,967.png
968,20240820_161129214977,59,-82,968.png
969,20240820_161129248541,59,-84,969.png
970,20240820_161129287122,59,-84,970.png
971,20240820_161129320536,59,-84,971.png
972,20240820_161129354101,59,-84,972.png
973,20240820_161129388114,59,-83,973.png
974,20240820_161129421586,59,-83,974.png
975,20240820_161129455300,59,-82,975.png
976,20240820_161129488894,59,-82,976.png
977,20240820_161129553210,59,-79,977.png
978,20240820_161129586415,59,-51,978.png
979,20240820_161129621079,59,-31,979.png
980,20240820_161129654700,59,-16,980.png
981,20240820_161129688275,59,-16,981.png
982,20240820_161129721938,59,-16,982.png
983,20240820_161129756206,59,-16,983.png
984,20240820_161129790319,59,-19,984.png
985,20240820_161129827578,59,-23,985.png
986,20240820_161129860815,59,-27,986.png
987,20240820_161129894154,59,-26,987.png
988,20240820_161129927858,59,-24,988.png
989,20240820_161129961491,59,-24,989.png
990,20240820_161129994936,59,-27,990.png
991,20240820_161130029995,59,-27,991.png
992,20240820_161130064660,59,-30,992.png
993,20240820_161130099725,59,-32,993.png
994,20240820_161130135720,59,-32,994.png
995,20240820_161130168831,59,-32,995.png
996,20240820_161130202463,59,-32,996.png
997,20240820_161130236143,59,-32,997.png
998,20240820_161130269234,59,-32,998.png
999,20240820_161130302482,59,-32,999.png
1000,20240820_161130340563,59,-32,1000.png
1001,20240820_161130377685,59,-32,1001.png
1002,20240820_161130411274,59,-32,1002.png
1003,20240820_161130444999,59,-32,1003.png
1004,20240820_161130478380,59,-32,1004.png
1005,20240820_161130516019,59,-32,1005.png
1006,20240820_161130549299,59,-32,1006.png
1007,20240820_161130583122,59,-32,1007.png
1008,20240820_161130616391,59,-32,1008.png
1009,20240820_161130650333,59,-32,1009.png
1010,20240820_161130691547,59,-32,1010.png
1011,20240820_161130725082,59,-32,1011.png
1012,20240820_161130758690,59,-33,1012.png
1013,20240820_161130794034,59,-34,1013.png
1014,20240820_161130827889,59,-36,1014.png
1015,20240820_161130861186,59,-41,1015.png
1016,20240820_161130896658,59,-52,1016.png
1017,20240820_161130929930,59,-62,1017.png
1018,20240820_161130966853,59,-65,1018.png
1019,20240820_161130999718,59,-65,1019.png
1020,20240820_161131034867,59,-65,1020.png
1021,20240820_161131072031,59,-65,1021.png
1022,20240820_161131104706,59,-66,1022.png
1023,20240820_161131139231,59,-66,1023.png
1024,20240820_161131172354,59,-67,1024.png
1025,20240820_161131206780,59,-67,1025.png
1026,20240820_161131239749,59,-67,1026.png
1027,20240820_161131273327,59,-72,1027.png
1028,20240820_161131307124,59,-78,1028.png
1029,20240820_161131340639,59,-78,1029.png
1030,20240820_161131374010,59,-78,1030.png
1031,20240820_161131407379,59,-78,1031.png
1032,20240820_161131440911,59,-77,1032.png
1033,20240820_161131474567,59,-77,1033.png
1034,20240820_161131508346,59,-76,1034.png
1035,20240820_161131546728,59,-74,1035.png
1036,20240820_161131580334,59,-74,1036.png
1037,20240820_161131613569,59,-74,1037.png
1038,20240820_161131648213,59,-74,1038.png
1039,20240820_161131681593,59,-71,1039.png
1040,20240820_161131715623,59,-71,1040.png
1041,20240820_161131754984,59,-72,1041.png
1042,20240820_161131788101,59,-72,1042.png
1043,20240820_161131822535,59,-72,1043.png
1044,20240820_161131855597,59,-72,1044.png
1045,20240820_161131889353,59,-72,1045.png
1046,20240820_161131923861,59,-73,1046.png
1047,20240820_161131956921,59,-73,1047.png
1048,20240820_161131990762,59,-73,1048.png
1049,20240820_161132024534,59,-73,1049.png
1050,20240820_161132057860,59,-70,1050.png
1051,20240820_161132091366,59,-70,1051.png
1052,20240820_161132126438,59,-70,1052.png
1053,20240820_161132158928,59,-70,1053.png
1054,20240820_161132192845,59,-70,1054.png
1055,20240820_161132226193,59,-70,1055.png
1056,20240820_161132259160,59,-70,1056.png
1057,20240820_161132292742,59,-70,1057.png
1058,20240820_161132326586,59,-70,1058.png
1059,20240820_161132360712,59,-70,1059.png
1060,20240820_161132393445,59,-65,1060.png
1061,20240820_161132427312,59,0,1061.png
1062,20240820_161132462751,59,0,1062.png
1063,20240820_161132496044,59,0,1063.png
1064,20240820_161132529531,59,0,1064.png
1065,20240820_161132562990,59,0,1065.png
1066,20240820_161132597367,59,0,1066.png
1067,20240820_161132630457,59,0,1067.png
1068,20240820_161132664332,59,0,1068.png
1069,20240820_161132697390,59,0,1069.png
1070,20240820_161132730898,59,0,1070.png
1071,20240820_161132764527,59,0,1071.png
1072,20240820_161132798044,59,0,1072.png
1073,20240820_161132831654,59,0,1073.png
1074,20240820_161132866181,59,0,1074.png
1075,20240820_161132899983,59,0,1075.png
1076,20240820_161132934440,59,0,1076.png
1077,20240820_161132967838,59,0,1077.png
1078,20240820_161133005720,59,0,1078.png
1079,20240820_161133039007,59,0,1079.png
1080,20240820_161133072697,59,0,1080.png
1081,20240820_161133106815,59,0,1081.png
1082,20240820_161133140428,59,1,1082.png
1083,20240820_161133173800,59,4,1083.png
1084,20240820_161133207939,59,7,1084.png
1085,20240820_161133243690,59,23,1085.png
1086,20240820_161133284293,59,38,1086.png
1087,20240820_161133318396,59,41,1087.png
1088,20240820_161133351913,59,41,1088.png
1089,20240820_161133385975,59,41,1089.png
1090,20240820_161133419448,59,41,1090.png
1091,20240820_161133457796,59,41,1091.png
1092,20240820_161133491571,59,38,1092.png
1093,20240820_161133525561,59,38,1093.png
1094,20240820_161133559022,59,38,1094.png
1095,20240820_161133592470,59,38,1095.png
1096,20240820_161133626463,59,38,1096.png
1097,20240820_161133660149,59,38,1097.png
1098,20240820_161133693545,59,38,1098.png
1099,20240820_161133726967,59,38,1099.png
1100,20240820_161133760641,59,38,1100.png
1101,20240820_161133794279,59,38,1101.png
1102,20240820_161133827739,59,38,1102.png
1103,20240820_161133862336,59,38,1103.png
1104,20240820_161133895724,59,38,1104.png
1105,20240820_161133929447,59,38,1105.png
1106,20240820_161133963107,59,36,1106.png
1107,20240820_161134010848,59,33,1107.png
1108,20240820_161134033958,59,30,1108.png
1109,20240820_161134067802,59,29,1109.png
1110,20240820_161134101412,59,27,1110.png
1111,20240820_161134134927,59,27,1111.png
1112,20240820_161134168696,59,24,1112.png
1113,20240820_161134202290,59,9,1113.png
1114,20240820_161134236297,59,6,1114.png
1115,20240820_161134273880,59,6,1115.png
1116,20240820_161134307702,59,6,1116.png
1117,20240820_161134340955,59,6,1117.png
1118,20240820_161134374445,59,6,1118.png
1119,20240820_161134408102,59,6,1119.png
1120,20240820_161134441737,59,6,1120.png
1121,20240820_161134475551,59,6,1121.png
1122,20240820_161134509459,59,6,1122.png
1123,20240820_161134542962,59,6,1123.png
1124,20240820_161134576397,59,8,1124.png
1125,20240820_161134609738,59,12,1125.png
1126,20240820_161134643448,59,17,1126.png
1127,20240820_161134677150,59,20,1127.png
1128,20240820_161134711350,59,23,1128.png
1129,20240820_161134744325,59,24,1129.png
1130,20240820_161134780071,59,24,1130.png
1131,20240820_161134813529,59,25,1131.png
1132,20240820_161134847179,59,29,1132.png
1133,20240820_161134880270,59,31,1133.png
1134,20240820_161134914024,59,36,1134.png
1135,20240820_161134949635,59,38,1135.png
1136,20240820_161134983505,59,37,1136.png
1137,20240820_161135017265,59,37,1137.png
1138,20240820_161135056495,59,37,1138.png
1139,20240820_161135089571,59,37,1139.png
1140,20240820_161135123479,59,37,1140.png
1141,20240820_161135157979,59,37,1141.png
1142,20240820_161135191825,59,38,1142.png
1143,20240820_161135224269,59,38,1143.png
1144,20240820_161135257995,59,38,1144.png
1145,20240820_161135291245,59,38,1145.png
1146,20240820_161135325515,59,38,1146.png
1147,20240820_161135363726,59,38,1147.png
1148,20240820_161135397272,59,38,1148.png
1149,20240820_161135430698,59,38,1149.png
1150,20240820_161135464271,59,38,1150.png
1151,20240820_161135497967,59,38,1151.png
1152,20240820_161135532226,59,39,1152.png
1153,20240820_161135601774,59,43,1153.png
1154,20240820_161135635104,59,54,1154.png
1155,20240820_161135668746,59,56,1155.png
1156,20240820_161135703718,59,63,1156.png
1157,20240820_161135737558,59,70,1157.png
1158,20240820_161135771229,59,70,1158.png
1159,20240820_161135805096,59,69,1159.png
1160,20240820_161135838694,59,69,1160.png
1161,20240820_161135874510,59,69,1161.png
1162,20240820_161135908021,59,69,1162.png
1163,20240820_161135941116,59,67,1163.png
1164,20240820_161135974883,59,59,1164.png
1165,20240820_161136008675,59,56,1165.png
1166,20240820_161136042977,59,49,1166.png
1167,20240820_161136076019,59,0,1167.png
1168,20240820_161136110696,59,0,1168.png
1169,20240820_161136149035,59,0,1169.png
1170,20240820_161136182355,59,0,1170.png
1171,20240820_161136215964,59,0,1171.png
1172,20240820_161136249772,59,0,1172.png
1173,20240820_161136284081,59,0,1173.png
1174,20240820_161136317995,59,0,1174.png
1175,20240820_161136351324,59,0,1175.png
1176,20240820_161136384869,59,0,1176.png
1177,20240820_161136418731,59,0,1177.png
1178,20240820_161136453628,59,0,1178.png
1179,20240820_161136486983,59,0,1179.png
1180,20240820_161136520762,59,0,1180.png
1181,20240820_161136553926,59,0,1181.png
1182,20240820_161136587273,59,0,1182.png
1183,20240820_161136621067,59,0,1183.png
1184,20240820_161136654438,59,0,1184.png
1185,20240820_161136687881,59,0,1185.png
1186,20240820_161136721635,59,-19,1186.png
1187,20240820_161136755220,59,-30,1187.png
1188,20240820_161136789384,59,-71,1188.png
1189,20240820_161136823043,59,-78,1189.png
1190,20240820_161136860820,59,-88,1190.png
1191,20240820_161136893804,59,-100,1191.png
1192,20240820_161136927872,59,-100,1192.png
1193,20240820_161136960705,59,-100,1193.png
1194,20240820_161136994320,59,-100,1194.png
1195,20240820_161137028803,59,-100,1195.png
1196,20240820_161137062000,59,-100,1196.png
1197,20240820_161137098424,59,-100,1197.png
1198,20240820_161137133141,59,-100,1198.png
1199,20240820_161137166610,59,-100,1199.png
1200,20240820_161137200768,59,-100,1200.png
1201,20240820_161137234205,59,-100,1201.png
1202,20240820_161137269800,59,-100,1202.png
1203,20240820_161137303453,59,-100,1203.png
1204,20240820_161137337513,59,-100,1204.png
1205,20240820_161137370678,59,-100,1205.png
1206,20240820_161137403652,59,-100,1206.png
1207,20240820_161137437707,59,-100,1207.png
1208,20240820_161137471305,59,-100,1208.png
1209,20240820_161137505170,59,-86,1209.png
1210,20240820_161137539300,59,-84,1210.png
1211,20240820_161137572855,59,-84,1211.png
1212,20240820_161137606592,59,-84,1212.png
1213,20240820_161137639938,59,-84,1213.png
1214,20240820_161137673443,59,-85,1214.png
1215,20240820_161137707192,59,-89,1215.png
1216,20240820_161137740737,59,-92,1216.png
1217,20240820_161137781339,59,-93,1217.png
1218,20240820_161137814948,59,-96,1218.png
1219,20240820_161137850724,59,-98,1219.png
1220,20240820_161137884447,59,-100,1220.png
1221,20240820_161137917786,59,-100,1221.png
1222,20240820_161137958380,59,-100,1222.png
1223,20240820_161137992143,59,-100,1223.png
1224,20240820_161138026601,59,-100,1224.png
1225,20240820_161138059779,59,-100,1225.png
1226,20240820_161138093084,59,-100,1226.png
1227,20240820_161138126520,59,-100,1227.png
1228,20240820_161138160227,59,-100,1228.png
1229,20240820_161138194252,59,-100,1229.png
1230,20240820_161138228764,59,-100,1230.png
1231,20240820_161138262444,59,-100,1231.png
1232,20240820_161138295874,59,-100,1232.png
1233,20240820_161138329796,59,-100,1233.png
1234,20240820_161138363272,59,-100,1234.png
1235,20240820_161138397135,59,-100,1235.png
1236,20240820_161138430613,59,-97,1236.png
1237,20240820_161138499447,59,-85,1237.png
1238,20240820_161138532632,59,-82,1238.png
1239,20240820_161138566082,59,-82,1239.png
1240,20240820_161138599696,59,-82,1240.png
1241,20240820_161138633634,59,-83,1241.png
1242,20240820_161138667690,59,-83,1242.png
1243,20240820_161138700812,59,-84,1243.png
1244,20240820_161138735431,59,-85,1244.png
1245,20240820_161138773862,59,-91,1245.png
1246,20240820_161138806958,59,-93,1246.png
1247,20240820_161138840940,59,-94,1247.png
1248,20240820_161138874246,59,-92,1248.png
1249,20240820_161138907510,59,-85,1249.png
1250,20240820_161138941121,59,-80,1250.png
1251,20240820_161138974644,59,-80,1251.png
1252,20240820_161139008127,59,-79,1252.png
1253,20240820_161139041984,59,-79,1253.png
1254,20240820_161139075960,59,-79,1254.png
1255,20240820_161139115519,59,-78,1255.png
1256,20240820_161139149349,59,-62,1256.png
1257,20240820_161139182697,59,0,1257.png
1258,20240820_161139216203,59,0,1258.png
1259,20240820_161139254289,59,0,1259.png
1260,20240820_161139287998,59,0,1260.png
1261,20240820_161139321446,59,0,1261.png
1262,20240820_161139354957,59,0,1262.png
1263,20240820_161139388433,59,0,1263.png
1264,20240820_161139421970,59,0,1264.png
1265,20240820_161139455548,59,0,1265.png
1266,20240820_161139490254,59,0,1266.png
1267,20240820_161139523358,59,0,1267.png
1268,20240820_161139557907,59,0,1268.png
1269,20240820_161139592665,59,0,1269.png
1270,20240820_161139626142,59,-3,1270.png
1271,20240820_161139660661,59,-3,1271.png
1272,20240820_161139694322,59,-3,1272.png
1273,20240820_161139728346,59,-3,1273.png
1274,20240820_161139768465,59,0,1274.png
1275,20240820_161139802325,59,0,1275.png
1276,20240820_161139837843,59,0,1276.png
1277,20240820_161139873739,59,0,1277.png
1278,20240820_161139907226,59,0,1278.png
1279,20240820_161139943756,59,0,1279.png
1280,20240820_161139976784,59,0,1280.png
1281,20240820_161140010953,59,-52,1281.png
1282,20240820_161140044703,59,-86,1282.png
1283,20240820_161140077796,59,-90,1283.png
1284,20240820_161140111522,59,-90,1284.png
1285,20240820_161140145410,59,-90,1285.png
1286,20240820_161140178936,59,-75,1286.png
1287,20240820_161140212935,59,-42,1287.png
1288,20240820_161140246900,59,-40,1288.png
1289,20240820_161140280552,59,-38,1289.png
1290,20240820_161140313986,59,0,1290.png
1291,20240820_161140347108,59,0,1291.png
1292,20240820_161140383392,59,0,1292.png
1293,20240820_161140417236,59,0,1293.png
1294,20240820_161140452291,59,0,1294.png
1295,20240820_161140486939,59,0,1295.png
1296,20240820_161140521014,59,0,1296.png
1297,20240820_161140554566,59,0,1297.png
1298,20240820_161140606749,59,0,1298.png
1299,20240820_161140640433,59,0,1299.png
1300,20240820_161140674188,59,0,1300.png
1301,20240820_161140707977,59,0,1301.png
1302,20240820_161140741300,59,0,1302.png
1303,20240820_161140774947,59,0,1303.png
1304,20240820_161140809387,59,0,1304.png
1305,20240820_161140843765,59,0,1305.png
1306,20240820_161140876424,59,0,1306.png
1307,20240820_161140910118,59,0,1307.png
1308,20240820_161140943681,59,0,1308.png
1309,20240820_161140977244,59,0,1309.png
1310,20240820_161141011650,59,0,1310.png
1311,20240820_161141044735,59,0,1311.png
1312,20240820_161141078255,59,0,1312.png
1313,20240820_161141112029,59,0,1313.png
1314,20240820_161141145504,59,0,1314.png
1315,20240820_161141182284,59,0,1315.png
1316,20240820_161141216200,59,0,1316.png
1317,20240820_161141249556,59,0,1317.png
1318,20240820_161141283263,59,0,1318.png
1319,20240820_161141316672,59,0,1319.png
1320,20240820_161141353172,59,0,1320.png
1321,20240820_161141386723,59,0,1321.png
1322,20240820_161141420303,59,0,1322.png
1323,20240820_161141454380,59,4,1323.png
1324,20240820_161141487910,59,6,1324.png
1325,20240820_161141520935,59,8,1325.png
1326,20240820_161141554574,59,12,1326.png
1327,20240820_161141588204,59,16,1327.png
1328,20240820_161141622335,59,16,1328.png
1329,20240820_161141657042,59,14,1329.png
1330,20240820_161141690101,59,13,1330.png
1331,20240820_161141723647,59,12,1331.png
1332,20240820_161141761189,59,12,1332.png
1333,20240820_161141794723,59,11,1333.png
1334,20240820_161141828431,59,5,1334.png
1335,20240820_161141861917,59,5,1335.png
1336,20240820_161141895661,59,5,1336.png
1337,20240820_161141929231,59,6,1337.png
1338,20240820_161141962904,59,9,1338.png
1339,20240820_161141996435,59,15,1339.png
1340,20240820_161142030240,59,27,1340.png
1341,20240820_161142064466,59,44,1341.png
1342,20240820_161142128397,59,85,1342.png
1343,20240820_161142162371,59,99,1343.png
1344,20240820_161142197635,59,99,1344.png
1345,20240820_161142231535,59,99,1345.png
1346,20240820_161142264628,59,99,1346.png
1347,20240820_161142299880,59,99,1347.png
1348,20240820_161142333362,59,99,1348.png
1349,20240820_161142366800,59,99,1349.png
1350,20240820_161142400396,59,99,1350.png
1351,20240820_161142433797,59,99,1351.png
1352,20240820_161142468010,59,59,1352.png
1353,20240820_161142501493,59,0,1353.png
1354,20240820_161142534410,59,0,1354.png
1355,20240820_161142567907,59,0,1355.png
1356,20240820_161142601515,59,0,1356.png
1357,20240820_161142634963,59,0,1357.png
1358,20240820_161142668703,59,0,1358.png
1359,20240820_161142702265,59,0,1359.png
1360,20240820_161142736286,59,0,1360.png
1361,20240820_161142770947,59,0,1361.png
1362,20240820_161142809722,59,0,1362.png
1363,20240820_161142843239,59,0,1363.png
1364,20240820_161142877334,59,0,1364.png
1365,20240820_161142913264,59,0,1365.png
1366,20240820_161142946948,59,0,1366.png
1367,20240820_161142981054,59,33,1367.png
1368,20240820_161143014936,59,39,1368.png
1369,20240820_161143048490,59,49,1369.png
1370,20240820_161143081915,59,56,1370.png
1371,20240820_161143115932,59,60,1371.png
1372,20240820_161143149458,59,61,1372.png
1373,20240820_161143183198,59,61,1373.png
1374,20240820_161143216517,59,61,1374.png
1375,20240820_161143250828,59,61,1375.png
1376,20240820_161143284828,59,61,1376.png
1377,20240820_161143320238,59,61,1377.png
1378,20240820_161143351580,59,58,1378.png
1379,20240820_161143385327,59,49,1379.png
1380,20240820_161143418430,59,0,1380.png
1381,20240820_161143451963,59,0,1381.png
1382,20240820_161143485449,59,0,1382.png
1383,20240820_161143518913,59,0,1383.png
1384,20240820_161143556117,59,0,1384.png
1385,20240820_161143589503,59,0,1385.png
1386,20240820_161143623154,59,0,1386.png
1387,20240820_161143656693,59,0,1387.png
1388,20240820_161143690643,59,0,1388.png
1389,20240820_161143724144,59,0,1389.png
1390,20240820_161143761087,59,0,1390.png
1391,20240820_161143794224,59,0,1391.png
1392,20240820_161143827761,59,0,1392.png
1393,20240820_161143861393,59,0,1393.png
1394,20240820_161143894767,59,0,1394.png
1395,20240820_161143928381,59,0,1395.png
1396,20240820_161143962186,59,0,1396.png
1397,20240820_161143995834,59,0,1397.png
1398,20240820_161144031670,59,0,1398.png
1399,20240820_161144064143,59,0,1399.png
1400,20240820_161144098140,59,0,1400.png
